시장명,시장유형,소재지도로명주소,소재지지번주소,시장개설주기,위도,경도,점포수,취급품목,사용가능상품권,홈페이지주소,공중화장실보유여부,주차장보유여부,개설연도,전화번호,데이터기준일자,제공기관코드,제공기관명
완도전통시장,5일장,전라남도 완도군 완도읍 개포로34-1,,"5일,+10일,+15일,+20일,+25일,+30일",34.3161042135,126.7482463347,,,,, , ,,,2020-08-18,4990000,전라남도 완도군
완도중앙시장,상설장,전라남도 완도군 완도읍 장보고대로282-1,,매일,34.3144698422,126.7552368410,,,,, , ,,,2020-08-18,4990000,전라남도 완도군
완도남양시장,상설장,전라남도 완도군 완도읍 개포로56번길16-4,,매일,34.3165169953,126.7477174030,,,,, , ,,,2020-08-18,4990000,전라남도 완도군
금일읍시장,상설장,전라남도 완도군 금일읍 금일로278,,매일,34.3542126709,127.0203349888,,,,, , ,,,2020-08-18,4990000,전라남도 완도군
노화전통시장,5일장,전라남도 완도군 노화읍 이목길62,,"2일,+7일,+12일,+17일,+22일,+27일",34.1775600944,126.5732133644,,,,, , ,,,2020-08-18,4990000,전라남도 완도군
노화전통시장,상설장,전라남도완도군 노화읍 이목길62,,매일,34.1775600944,126.5732133644,,,,, , ,,,2020-08-18,4990000,전라남도 완도군
김포중앙시장,상설장,경기도 김포시 북변중로 55,경기도 김포시 북변동 382-11,매일,37.6261050478,126.710509,124,식재료 등,온누리상품권,,N,N,2005,031-980-2769,2020-09-10,4090000,경기도 김포시
통진시장,상설장,경기도 김포시 통진읍 서암로84번길 1,경기도 김포시 통진읍 서암리 730-3,매일,37.6924031388,126.5993151,77,식재료 등,온누리상품권,,N,N,2012,031-980-2769,2020-09-10,4090000,경기도 김포시
양곡시장,상설장,경기도 김포시 양촌읍 양곡로 537,경기도 김포시 양촌읍 양곡리 414-3,매일,37.654818,126.623703,76,식재료 등,온누리상품권,,N,N,2013,031-980-2769,2020-09-10,4090000,경기도 김포시
양곡오라니장터시장,상설장,경기도 김포시 양촌읍 양곡1로56번길 13,경기도 김포시 양촌읍 양곡리 423,매일,37.6561611480,126.6237054005,77,식재료 등,온누리상품권,,N,N,2016,031-980-2769,2020-09-10,4090000,경기도 김포시
나산5일시장,5일장,전라남도 함평군 나산면 나산길 15-10,전라남도 함평군 나산면 삼축리 344-3,"매 4일, 9일",35.11183779,126.6098461,12,"공산품, 수산물, 농산물 등",함평사랑상품권,,Y,Y,1907,061-320-1733,2020-09-24,4960000,전라남도 함평군
해보5일시장,5일장,전라남도 함평군 해보면 밀재로 1274-12,전라남도 함평군 해보면 금덕리 414-9,"매 3일, 8일",35.18105252,126.6025509,26,"공산품, 수산물, 농산물 등",함평사랑상품권,,Y,Y,1943,061-320-1733,2020-09-24,4960000,전라남도 함평군
월야5일시장,5일장,전라남도 함평군 월야면 밀재로 1504-5,전라남도 함평군 월야면 월야리 713-69,"매 5일, 0일",35.17926921,126.6267776,17,"공산품, 수산물, 농산물 등",함평사랑상품권,,Y,Y,1981,061-320-1733,2020-09-24,4960000,전라남도 함평군
당진전통시장,상설장+5일장,충청남도 당진시 당진시장길 100,충청남도 당진시 읍내동 145-13,5일+10일,36.88993079,126.6296071,175,"농산물,생필품,수산물, 잡화등",온누리상품권+당진사랑삼품권,,Y,Y,1974,041-357-8484,2020-09-15,5680000,충청남도 당진시
합덕전통시장,상설장+5일장,충청남도 당진시 합덕읍 버그내2길 128-42,충청남도 당진시 합덕읍 운산리 253-47,1일+6일,36.80616603,126.7719699,34,"농산물,생필품,수산물, 잡화등",온누리상품권+당진사랑삼품권,,Y,Y,1985,041-363-1154,2020-09-15,5680000,충청남도 당진시
신평시장,5일장,충청남도 당진시 신평면 신평로 829,충청남도 당진시 신평면 금천리 357-1,2일+7일,36.88464806,126.7733044,25,"농산물,생필품,수산물, 잡화등",온누리상품권+당진사랑삼품권,,Y,Y,2010,041-362-6912,2020-09-15,5680000,충청남도 당진시
구리전통시장,상설장,경기도 구리시 검배로6번길 31,경기도 구리시 수택동 417,매일,37.599546,127.139929,281,농수축산물·의류·잡화·식품 등,온누리상품권,http://www.gurisijang.co.kr,Y,Y,2005,031-568-8700,2020-09-15,3980000,경기도 구리시
청호시장,상설장,전라남도 목포시 석현로28,전라남도 목포시 석현동 1171,매일,34.8153813745,126.4245929941,180,"어류,수산물,가구류",온누리상품권,무,Y,Y,2005,061-284-4389,2020-09-18,4800000,전라남도 목포시
동국철물시장,상설장,대구광역시 중구 북성로 45,대구광역시 중구 수창동 94-1,매일,35.87393343,128.5872117,13,철물,온누리상품권+전자상품권,,Y,N,1969,053-255-0675,2019-06-27,6270000,대구광역시
교동시장,상설장,대구광역시 중구 교동2길 11,대구광역시 중구 교동 51-1,매일,35.87372488,128.598395,240,"전자,농산물",온누리상품권+전자상품권,,Y,Y,1971,053-427-0443,2019-06-27,6270000,대구광역시
대평리시장,상설장,대구광역시 서구 문화로49길 25,대구광역시 서구 평리동 676-7,매일,35.8780109209,128.5589331058,149,,온누리상품권,,Y,N,1981,053-567-9106,2020-07-08,3430000,대구광역시 서구
신평리시장,상설장,대구광역시 서구 국채보상로52길 33,대구광역시 서구 평리동 1205,매일,35.8680971439,128.5606874007,162,,온누리상품권,,Y,Y,1980,053-566-9278,2020-07-08,3430000,대구광역시 서구
중평시장,상설장,대구광역시 서구 서대구로17길 16,대구광역시 서구 평리동 1437-5,매일,35.8653698637,128.5539072615,56,,온누리상품권,,Y,N,1982,053-566-6301,2020-07-08,3430000,대구광역시 서구
중리시장,상설장,대구광역시 서구 국채보상로31길 12,대구광역시 서구 평리동 1538-3,매일,35.8702786703,128.5478163377,143,,온누리상품권,,Y,N,1982,053-565-1653,2020-07-08,3430000,대구광역시 서구
이현시장,상설장,대구광역시 서구 문화로33길 24,대구광역시 서구 평리동 606-8,매일,35.8769504684,128.5506345418,38,,온누리상품권,,Y,N,1983,053-557-9437,2020-07-08,3430000,대구광역시 서구
원대신시장,상설장,대구광역시 서구 달서로54길 6,대구광역시 서구 원대동3가 1434-4,매일,35.8855361206,128.5747697595,56,,온누리상품권,,Y,Y,1981,053-357-2426,2020-07-08,3430000,대구광역시 서구
원대시장,상설장,대구광역시 서구 달서천로83길 13,대구광역시 서구 원대동3가 1223-13,매일,35.8831031952,128.5780524313,52,,온누리상품권,,Y,N,1976,053-357-3152,2020-07-08,3430000,대구광역시 서구
두류1번가,상설장,대구광역시 서구 달구벌대로 지하 1827,대구광역시 서구 내당동 1290,매일,35.8601755516,128.5647431419,285,,온누리상품권,,Y,N,2005,053-652-8980,2020-07-08,3430000,대구광역시 서구
숭인시장,상설장,서울특별시 강북구 도봉로 45,"서울특별시 강북구 미아동 60-4,5,10,11",매일,37.61314247,127.0294523,113,생활용품,온누리상품구권,,Y,Y,1967,02-988-1430,2020-09-17,3080000,서울특별시 강북구
강북북부시장,상설장,서울특별시 강북구 한천로123길 26,서울특별시 강북구 번동 413-3,매일,37.636282,127.0303406,46,생활용품,온누리상품구권,http://www.bukbooplaza.com,Y,Y,1971,02-902-1683,2020-09-17,3080000,서울특별시 강북구
우이시장,상설장,서울특별시 강북구 노해로23길 68,서울특별시 강북구 수유동 270-177,매일,37.64603766,127.0200152,13,생활용품,,,Y,N,1962,02-993-0240,2020-09-17,3080000,서울특별시 강북구
수유북부시장,상설장,서울특별시 강북구 삼양로91가길 19,서울특별시 강북구 수유동 405-5,매일,37.63608419,127.0160562,28,생활용품,,,Y,Y,1973,02-903-5546,2020-09-17,3080000,서울특별시 강북구
강북종합시장,상설장,서울특별시 강북구 한천로148길 12-43,서울특별시 강북구 수유동 179-5,매일,37.64232819,127.0252987,,생활용품,,,N,N,1975,02-999-9370,2020-09-17,3080000,서울특별시 강북구
동북시장,상설장,서울특별시 강북구 솔샘로 233,서울특별시 강북구 미아동 701-3,매일,37.62042099,127.0190976,31,생활용품,,,Y,Y,1975,02-980-0740,2020-09-17,3080000,서울특별시 강북구
솔샘시장,상설장,서울특별시 강북구 솔샘로50길,서울특별시 강북구 미아동 697-5,매일,37.622041,127.006129,29,생활용품,,,N,N,2009,,2020-09-17,3080000,서울특별시 강북구
수유전통시장,상설장,서울특별시 강북구 도봉로69길,서울특별시 강북구 수유동 54-22,매일,37.6310790148,127.0227393839,89,생활용품,온누리상품권,http://www.suyumarket.com,Y,Y,1966,02-989-4730,2020-09-17,3080000,서울특별시 강북구
수유재래시장,상설장,서울특별시 강북구 도봉로71길,서울특별시 강북구 수유동 51-27,매일,37.6314450681,127.0228289934,119,생활용품,온누리상품권,http://cafe.naver.com/suyumk,Y,Y,1965,02-987-6380,2020-09-17,3080000,서울특별시 강북구
수유프라자,상설장,서울특별시 강북구 도봉로 261,서울특별시 강북구 수유동 63,매일,37.631692,127.0234689,84,생활용품,온누리상품권,,Y,Y,1998,02-982-2278,2020-09-17,3080000,서울특별시 강북구
우이골목시장,상설장,서울특별시 강북구 한천로162길,서울특별시 강북구 수유동 252-177,매일,37.64666406,127.0204173950,71,생활용품,,,N,N,1961,,2020-09-17,3080000,서울특별시 강북구
강북종합전통시장,상설장,서울특별시 강북구 한천로144길,서울특별시 강북구 수유동 175-61,매일,37.642024,127.0262975400,88,생활용품,온누리상품권,,N,N,,,2020-09-17,3080000,서울특별시 강북구
장미원골목시장,상설장,서울특별시 강북구 삼양로123길,서울특별시 강북구 수유동 313-14,매일,37.644654,127.0145438326,103,생활용품,,,N,N,,02-991-3489,2020-09-17,3080000,서울특별시 강북구
수유중앙골목시장,상설장,서울특별시 강북구 노해로17길,서울특별시 강북구 수유동32-25,매일,37.6405217786,127.0208692,42,생활용품,,,N,N,,,2020-09-17,3080000,서울특별시 강북구
강북북부골목시장,상설장,서울특별시 강북구 한천로123길,서울특별시 강북구 번동 411-82,매일,37.6359039781,127.0299773632,21,생활용품,,,N,N,,,2020-09-17,3080000,서울특별시 강북구
방천골목시장,상설장,서울특별시 강북구 월계로7나길,서울특별시 강북구 미아동 52-59,매일,37.6127399055,127.0328910797,55,생활용품,,,N,N,,,2020-09-17,3080000,서울특별시 강북구
양동시장,상설장,광주광역시 서구 천변좌로 238(양동),광주광역시 서구 양동 5-101,매일,35.1539074722,126.9025577295,267,"공산품(의류, 한복, 침구류, 그릇), 수산물, 농산물",온누리상품권,http://blog.naver.com/ydsijang100/,Y,Y,1973,062-363-0884,2020-09-25,3600000,광주광역시 서구
양동복개상가,상설장,광주광역시 서구 천변좌로 243(양동),광주광역시 서구 양동 441,매일,35.15359823,126.903926,256,"가구, 의류, 커텐, 침구, 원단 등",온누리상품권,,Y,Y,1975,062-362-0121,2020-09-25,3600000,광주광역시 서구
함평천지전통시장,상설장,전라남도 함평군 함평읍 시장길 105,전라남도 함평군 함평읍 기각리 980-2,"매 2일, 7일",35.06458328,126.5227236,41,"공산품, 수산물, 농산물 등","함평사랑상품권, 온누리상품권",www.hp5daymarket.co.kr,Y,Y,1903,061-324-0026,2020-09-24,4960000,전라남도 함평군
서문시장제1지구직물시장,상설장,대구광역시 중구 큰장로28길 10,대구광역시 중구 대신동 115-379,매일,35.86939963,128.5798363,383,"이불,커튼",온누리상품권+전자상품권,http://www.seomun.net/,Y,Y,1974,053-254-9870,2019-06-27,6270000,대구광역시
서문시장제1지구포목시장,상설장,대구광역시 중구 큰장로28길 10,대구광역시 중구 대신동 115-379,매일,35.86939963,128.5798363,351,"주단,포목",온누리상품권+전자상품권,http://www.seomun.net/,Y,Y,1974,053-254-7923,2019-06-27,6270000,대구광역시
서문시장제4지구시장,상설장,대구광역시 중구 큰장로28길 10,대구광역시 중구 대신동 115-379,매일,35.86939963,128.5798363,679,"수예,의류",온누리상품권+전자상품권,http://www.seomun.net/,Y,Y,1974,053-255-2915,2019-06-27,6270000,대구광역시
동부시장,상설장,대구광역시 중구 국채보상로 749,대구광역시 중구 동인동1가 470-2,매일,35.8688327,128.6122775,56,농산물,온누리상품권+전자상품권,,Y,N,1975,053-425-9516,2019-06-27,6270000,대구광역시
남문시장,상설장,대구광역시 중구 중앙대로 307-22,대구광역시 중구 남산동 611-2,매일,35.8612208957,128.5910813,60,"농산물, 생필품, 수산물, 잡화 등",온누리상품권+전자상품권,,Y,Y,1976,053-255-0469,2019-06-27,6270000,대구광역시
중앙어울림시장,상설장,충청북도 충주시 예성로 168,충청북도 충주시 성서동 306,매일,36.97189399,127.9336123,95,"학생복,분식",온누리상품권,,Y,Y,1969,043-847-3942,2020-06-30,4390000,충청북도 충주시
자유시장,상설장,충청북도 충주시 충인6길 16,충청북도 충주시 충의동 192,매일,36.97393183,127.9306725,337,"의류,수건,닭등",온누리상품권,,Y,Y,1970,043-843-4822,2020-06-30,4390000,충청북도 충주시
무학시장,상설장,충청북도 충주시 무학1길 15,충청북도 충주시 봉방동 8-52,매일,36.97473685,127.9268235,181,"채소,순대,건어물",온누리상품권,,Y,Y,1970,043-848-2292,2020-06-30,4390000,충청북도 충주시
옹달샘시장,상설장,충청북도 충주시 지곡10길 38-1,충청북도 충주시 지현동 1431,매일,36.96451867,127.9328351,53,"잡화,음식",온누리상품권,,Y,Y,1970,070-7074-4545,2020-06-30,4390000,충청북도 충주시
연수상가,상설장,충청북도 충주시 번영대로 121,충청북도 충주시 연수동 924,매일,36.98746089,127.9312776,65,"의류,음식",온누리상품권,,Y,Y,1997,043-846-3376,2020-06-30,4390000,충청북도 충주시
관아골,상설장,충청북도 충주시 관아1길 7,충청북도 충주시 성내동 380,매일,36.97038595,127.9342587,79,가구.표구,온누리상품권,,Y,Y,2000,043-843-1340,2020-06-30,4390000,충청북도 충주시
성서상가,상설장,충청북도 충주시 성서5길 2-1,충청북도 충주시 성서동 142,매일,36.97206355,127.9308384,82,"의류,음식",온누리상품권,,Y,Y,1989,,2020-06-30,4390000,충청북도 충주시
농산물종합시장,상설장,충청북도 충주시 목행산단7로 24,충청북도 충주시 목행동 526-29,매일,37.00399608,127.9230847,257,"청과,고추,야채",온누리상품권,,Y,N,1995,,2020-06-30,4390000,충청북도 충주시
목행시장,상설장,충청북도 충주시 행정9길 35,충청북도 충주시 목행동 676-44,매일,37.01395227,127.9173264,99,"음식,소매",온누리상품권,,Y,N,1982,,2020-06-30,4390000,충청북도 충주시
엄정내창시장,상설장,충청북도 충주시 내창로 191-1,충청북도 충주시 엄정면 미내리 159-15,매일,37.0863964628,127.9158819,90,"음식,소매",온누리상품권,,Y,N,1980,,2020-06-30,4390000,충청북도 충주시
연원시장,상설장,충청북도 충주시 금곡로 31,충청북도 충주시 연수동 547-6,매일,36.9892772,127.9348873,61,"음식,소매",온누리상품권,,Y,Y,1997,043-856-4422,2020-06-30,4390000,충청북도 충주시
